id,name,open,labeled,commented,closed
MDExOlB1bGxSZXF1ZXN0NDY2OTI4OTYy,https://github.com/obsidianmd/obsidian-translations/pull/58,2020-08-12T18:13:24Z,,2020-08-12T22:18:38Z,2020-08-13T09:07:22Z
MDExOlB1bGxSZXF1ZXN0NDY2OTk5NDYz,https://github.com/obsidianmd/obsidian-translations/pull/59,2020-08-12T20:47:22Z,,2020-08-12T22:19:46Z,2020-08-16T22:14:29Z
MDExOlB1bGxSZXF1ZXN0NDY3MDI0MjYx,https://github.com/obsidianmd/obsidian-translations/pull/61,2020-08-12T21:45:14Z,,2020-08-12T22:13:43Z,2020-08-12T22:13:47Z
MDExOlB1bGxSZXF1ZXN0NDY3MDI1MTEz,https://github.com/obsidianmd/obsidian-translations/pull/62,2020-08-12T21:47:32Z,,2020-08-12T22:14:08Z,2020-08-12T22:14:11Z
MDExOlB1bGxSZXF1ZXN0NDY3MDI1Nzcy,https://github.com/obsidianmd/obsidian-translations/pull/63,2020-08-12T21:49:14Z,,2020-08-12T22:20:20Z,2020-08-12T22:20:23Z
MDExOlB1bGxSZXF1ZXN0NDY3MDQ0OTY4,https://github.com/obsidianmd/obsidian-translations/pull/64,2020-08-12T22:45:10Z,,2020-08-12T22:55:29Z,2020-08-12T22:55:32Z
MDExOlB1bGxSZXF1ZXN0NDY3MTA5NDA2,https://github.com/obsidianmd/obsidian-translations/pull/65,2020-08-13T02:32:17Z,,2020-08-13T13:02:56Z,2020-08-13T13:02:59Z
MDExOlB1bGxSZXF1ZXN0NDY3MTUxMjU2,https://github.com/obsidianmd/obsidian-translations/pull/67,2020-08-13T05:12:41Z,,2020-08-13T13:07:04Z,2020-08-13T13:07:07Z
MDExOlB1bGxSZXF1ZXN0NDY3MTY3NTM2,https://github.com/obsidianmd/obsidian-translations/pull/68,2020-08-13T05:58:08Z,,2020-08-13T11:07Z,2020-08-14T12:45:41Z
MDExOlB1bGxSZXF1ZXN0NDY3MjE5OTA3,https://github.com/obsidianmd/obsidian-translations/pull/69,2020-08-13T08:04:41Z,,2020-08-13T13:14:01Z,2020-08-13T13:14:05Z
MDExOlB1bGxSZXF1ZXN0NDY3MzEyMzYw,https://github.com/obsidianmd/obsidian-translations/pull/70,2020-08-13T11:02:43Z,,2020-08-13T13:14:59Z,2020-08-14T12:44:58Z
